..................The Test OutPut Data............

Sn=WS11209011619599,

TestTime=2020/11/09 20:47:49,

SaveTime=2020/11/09 20:47:50,

Voc=45.6200,

Isc=9.2660,

Rsh=1139.5588,

Rs=0.4610,

Pmax=330.7000,

Vm=38.2960,

Im=8.6350,

FF=78.2301,

EFF(cell)=18.6338,

EFF(Module)=16.6101,

Rank=330 WP I2

Current	 Voltage
8.5588	 38.5029

8.5567	 38.5095

8.5546	 38.5162

8.5526	 38.5228

8.5505	 38.5295

8.5472	 38.5400

8.5452	 38.5462

8.5431	 38.5524

8.5411	 38.5586

8.5391	 38.5649

8.5370	 38.5711

8.5350	 38.5773

8.5330	 38.5835

8.5309	 38.5897

8.5289	 38.5959

8.5269	 38.6022

8.5248	 38.6084

8.5228	 38.6146

8.5208	 38.6208

8.5187	 38.6270

8.5167	 38.6333

8.5147	 38.6395

8.5126	 38.6457

8.5106	 38.6519

8.5085	 38.6581

8.5065	 38.6644

8.5045	 38.6706

8.5024	 38.6768

8.5004	 38.6830

8.4984	 38.6892

8.4963	 38.6955

8.4943	 38.7017

8.4923	 38.7079

8.4902	 38.7141

8.4882	 38.7203

8.4861	 38.7266

8.4841	 38.7328

8.4821	 38.7390

8.4800	 38.7452

8.4780	 38.7514

8.4759	 38.7577

8.4739	 38.7639

8.4719	 38.7701

8.4698	 38.7763

8.4678	 38.7825

8.4591	 38.7977

8.4566	 38.8043

8.4540	 38.8109

8.4515	 38.8175

8.4489	 38.8242

8.4464	 38.8308

8.4438	 38.8374

8.4413	 38.8440

8.4387	 38.8506

8.4362	 38.8573

8.4337	 38.8639

8.4311	 38.8705

8.4286	 38.8771

8.4260	 38.8837

8.4235	 38.8903

8.4209	 38.8970

8.4184	 38.9036

8.4158	 38.9102

8.4133	 38.9168

8.4108	 38.9234

8.4082	 38.9301

8.4057	 38.9367

8.4031	 38.9433

8.4006	 38.9499

8.3980	 38.9565

8.3955	 38.9632

8.3929	 38.9698

8.3904	 38.9764

8.3878	 38.9830

8.3853	 38.9896

8.3828	 38.9963

8.3802	 39.0029

8.3777	 39.0095

8.3751	 39.0161

8.3726	 39.0227

8.3700	 39.0294

8.3675	 39.0360

8.3649	 39.0426

8.3624	 39.0492

8.3598	 39.0558

8.3479	 39.0851

8.3457	 39.0912

8.3434	 39.0973

8.3411	 39.1034

8.3389	 39.1096

8.3366	 39.1157

8.3343	 39.1218

8.3321	 39.1279

8.3298	 39.1340

8.3275	 39.1402

8.3252	 39.1463

8.3230	 39.1524

8.3207	 39.1585

8.3184	 39.1647

8.3162	 39.1708

8.3139	 39.1769

8.3116	 39.1830

8.3093	 39.1892

8.3071	 39.1953

8.3048	 39.2014

8.3025	 39.2075

8.3002	 39.2137

8.2980	 39.2198

8.2957	 39.2259

8.2934	 39.2320

8.2911	 39.2382

8.2889	 39.2443

8.2866	 39.2504

8.2843	 39.2565

8.2820	 39.2626

8.2798	 39.2688

8.2775	 39.2749

8.2752	 39.2810

8.2729	 39.2871

8.2706	 39.2933

8.2684	 39.2994

8.2661	 39.3055

8.2638	 39.3116

8.2615	 39.3178

8.2592	 39.3239

8.2312	 39.3350

8.2281	 39.3420

8.2249	 39.3490

8.2217	 39.3560

8.2186	 39.3629

8.2154	 39.3699

8.2123	 39.3769

8.2091	 39.3839

8.2059	 39.3908

8.2028	 39.3978

8.1996	 39.4048

8.1965	 39.4118

8.1933	 39.4187

8.1902	 39.4257

8.1870	 39.4327

8.1838	 39.4397

8.1807	 39.4467

8.1775	 39.4536

8.1744	 39.4606

8.1712	 39.4676

8.1680	 39.4746

8.1649	 39.4815

8.1617	 39.4885

8.1586	 39.4955

8.1554	 39.5025

8.1523	 39.5095

8.1491	 39.5164

8.1459	 39.5234

8.1428	 39.5304

8.1396	 39.5374

8.1365	 39.5443

8.1333	 39.5513

8.1301	 39.5583

8.1270	 39.5653

8.1238	 39.5723

8.1207	 39.5792

8.1175	 39.5862

8.1143	 39.5932

8.1112	 39.6002

8.1080	 39.6071

8.0995	 39.6107

8.0960	 39.6176

8.0925	 39.6245

8.0890	 39.6314

8.0855	 39.6382

8.0820	 39.6451

8.0785	 39.6520

8.0750	 39.6589

8.0715	 39.6658

8.0680	 39.6727

8.0645	 39.6795

8.0610	 39.6864

8.0575	 39.6933

8.0540	 39.7002

8.0505	 39.7071

8.0470	 39.7139

8.0434	 39.7208

8.0399	 39.7277

8.0364	 39.7346

8.0329	 39.7415

8.0294	 39.7484

8.0259	 39.7552

8.0224	 39.7621

8.0189	 39.7690

8.0154	 39.7759

8.0119	 39.7828

8.0084	 39.7896

8.0049	 39.7965

8.0014	 39.8034

7.9979	 39.8103

7.9944	 39.8172

7.9909	 39.8241

7.9874	 39.8309

7.9839	 39.8378

7.9804	 39.8447

7.9769	 39.8516

7.9734	 39.8585

7.9699	 39.8653

7.9664	 39.8722

7.9557	 39.8955

7.9518	 39.9015

7.9479	 39.9075

7.9440	 39.9136

7.9401	 39.9196

7.9362	 39.9256

7.9323	 39.9316

7.9284	 39.9376

7.9245	 39.9436

7.9206	 39.9497

7.9168	 39.9557

7.9129	 39.9617

7.9090	 39.9677

7.9051	 39.9737

7.9012	 39.9797

7.8973	 39.9858

7.8934	 39.9918

7.8895	 39.9978

7.8856	 40.0038

7.8817	 40.0098

7.8778	 40.0159

7.8739	 40.0219

7.8700	 40.0279

7.8661	 40.0339

7.8622	 40.0399

7.8583	 40.0459

7.8544	 40.0520

7.8505	 40.0580

7.8466	 40.0640

7.8427	 40.0700

7.8388	 40.0760

7.8349	 40.0820

7.8310	 40.0881

7.8271	 40.0941

7.8232	 40.1001

7.8193	 40.1061

7.8154	 40.1121

7.8115	 40.1182

7.8076	 40.1242

7.8037	 40.1302

7.7981	 40.1613

7.7938	 40.1675

7.7894	 40.1738

7.7851	 40.1801

7.7807	 40.1863

7.7764	 40.1926

7.7720	 40.1988

7.7677	 40.2051

7.7634	 40.2113

7.7590	 40.2176

7.7547	 40.2239

7.7503	 40.2301

7.7460	 40.2364

7.7416	 40.2426

7.7373	 40.2489

7.7329	 40.2551

7.7286	 40.2614

7.7242	 40.2676

7.7199	 40.2739

7.7155	 40.2802

7.7112	 40.2864

7.7068	 40.2927

7.7025	 40.2989

7.6981	 40.3052

7.6938	 40.3114

7.6894	 40.3177

7.6851	 40.3240

7.6807	 40.3302

7.6764	 40.3365

7.6720	 40.3427

7.6677	 40.3490

7.6633	 40.3552

7.6590	 40.3615

7.6546	 40.3677

7.6502	 40.3740

7.6459	 40.3803

7.6415	 40.3865

7.6372	 40.3928

7.6328	 40.3990

7.6285	 40.4053

7.6081	 40.4181

7.6036	 40.4250

7.5990	 40.4318

7.5945	 40.4387

7.5899	 40.4455

7.5854	 40.4524

7.5808	 40.4592

7.5763	 40.4661

7.5717	 40.4729

7.5672	 40.4798

7.5626	 40.4866

7.5581	 40.4935

7.5535	 40.5004

7.5489	 40.5072

7.5444	 40.5141

7.5398	 40.5209

7.5353	 40.5278

7.5307	 40.5346

7.5262	 40.5415

7.5216	 40.5483

7.5170	 40.5552

7.5125	 40.5620

7.5079	 40.5689

7.5034	 40.5757

7.4988	 40.5826

7.4942	 40.5894

7.4897	 40.5963

7.4851	 40.6031

7.4805	 40.6100

7.4760	 40.6168

7.4714	 40.6237

7.4668	 40.6305

7.4623	 40.6374

7.4577	 40.6442

7.4531	 40.6511

7.4486	 40.6579

7.4440	 40.6648

7.4394	 40.6716

7.4349	 40.6785

7.4303	 40.6853

7.4020	 40.6892

7.3971	 40.6966

7.3922	 40.7041

7.3873	 40.7115

7.3824	 40.7189

7.3775	 40.7263

7.3726	 40.7337

7.3677	 40.7412

7.3628	 40.7486

7.3579	 40.7560

7.3530	 40.7634

7.3481	 40.7708

7.3432	 40.7782

7.3383	 40.7857

7.3335	 40.7931

7.3286	 40.8005

7.3237	 40.8079

7.3188	 40.8153

7.3139	 40.8228

7.3090	 40.8302

7.3041	 40.8376

7.2992	 40.8450

7.2943	 40.8524

7.2894	 40.8598

7.2845	 40.8673

7.2796	 40.8747

7.2746	 40.8821

7.2697	 40.8895

7.2648	 40.8969

7.2599	 40.9044

7.2550	 40.9118

7.2501	 40.9192

7.2452	 40.9266

7.2403	 40.9340

7.2354	 40.9415

7.2305	 40.9489

7.2256	 40.9563

7.2207	 40.9637

7.2193	 40.9647

7.2133	 40.9710

7.2072	 40.9773

7.2012	 40.9836

7.1951	 40.9899

7.1890	 40.9962

7.1830	 41.0024

7.1769	 41.0087

7.1709	 41.0150

7.1648	 41.0213

7.1588	 41.0276

7.1527	 41.0339

7.1467	 41.0402

7.1406	 41.0465

7.1345	 41.0528

7.1285	 41.0591

7.1224	 41.0653

7.1164	 41.0716

7.1103	 41.0779

7.1043	 41.0842

7.0982	 41.0905

7.0922	 41.0968

7.0861	 41.1031

7.0801	 41.1094

7.0740	 41.1157

7.0680	 41.1219

7.0619	 41.1282

7.0559	 41.1345

7.0498	 41.1408

7.0438	 41.1471

7.0377	 41.1534

7.0317	 41.1597

7.0256	 41.1660

7.0196	 41.1723

7.0135	 41.1786

7.0075	 41.1848

7.0014	 41.1911

6.9954	 41.1974

6.9893	 41.2037

6.9833	 41.2100

6.9786	 41.2352

6.9724	 41.2416

6.9662	 41.2480

6.9600	 41.2544

6.9538	 41.2608

6.9476	 41.2673

6.9415	 41.2737

6.9353	 41.2801

6.9291	 41.2865

6.9229	 41.2929

6.9167	 41.2994

6.9106	 41.3058

6.9044	 41.3122

6.8982	 41.3186

6.8920	 41.3250

6.8858	 41.3314

6.8796	 41.3379

6.8734	 41.3443

6.8673	 41.3507

6.8611	 41.3571

6.8549	 41.3635

6.8487	 41.3699

6.8425	 41.3764

6.8363	 41.3828

6.8301	 41.3892

6.8239	 41.3956

6.8177	 41.4020

6.8116	 41.4084

6.8054	 41.4149

6.7992	 41.4213

6.7930	 41.4277

6.7868	 41.4341

6.7806	 41.4405

6.7744	 41.4469

6.7682	 41.4534

6.7620	 41.4598

6.7558	 41.4662

6.7496	 41.4726

6.7434	 41.4790

6.7372	 41.4855

6.7232	 41.5044

6.7166	 41.5107

6.7100	 41.5169

6.7034	 41.5231

6.6968	 41.5293

6.6902	 41.5356

6.6836	 41.5418

6.6770	 41.5480

6.6704	 41.5543

6.6639	 41.5605

6.6573	 41.5667

6.6507	 41.5729

6.6441	 41.5792

6.6375	 41.5854

6.6309	 41.5916

6.6243	 41.5978

6.6177	 41.6041

6.6111	 41.6103

6.6045	 41.6165

6.5979	 41.6227

6.5913	 41.6290

6.5847	 41.6352

6.5781	 41.6414

6.5715	 41.6476

6.5649	 41.6539

6.5583	 41.6601

6.5517	 41.6663

6.5451	 41.6726

6.5385	 41.6788

6.5319	 41.6850

6.5253	 41.6912

6.5187	 41.6975

6.5121	 41.7037

6.5055	 41.7099

6.4989	 41.7161

6.4923	 41.7224

6.4857	 41.7286

6.4791	 41.7348

6.4725	 41.7410

6.4659	 41.7473

6.4515	 41.7610

6.4442	 41.7682

6.4370	 41.7755

6.4297	 41.7827

6.4224	 41.7900

6.4152	 41.7973

6.4079	 41.8045

6.4006	 41.8118

6.3934	 41.8191

6.3861	 41.8263

6.3788	 41.8336

6.3716	 41.8409

6.3643	 41.8481

6.3570	 41.8554

6.3498	 41.8627

6.3425	 41.8699

6.3352	 41.8772

6.3279	 41.8844

6.3207	 41.8917

6.3134	 41.8990

6.3061	 41.9062

6.2988	 41.9135

6.2915	 41.9208

6.2843	 41.9280

6.2770	 41.9353

6.2697	 41.9426

6.2624	 41.9498

6.2551	 41.9571

6.2478	 41.9644

6.2405	 41.9716

6.2333	 41.9789

6.2260	 41.9862

6.2187	 41.9934

6.2114	 42.0007

6.2041	 42.0080

6.1968	 42.0152

6.1895	 42.0225

6.1822	 42.0298

6.1749	 42.0370

6.1676	 42.0443

6.1180	 42.0505

6.1100	 42.0580

6.1020	 42.0655

6.0940	 42.0729

6.0859	 42.0804

6.0779	 42.0879

6.0699	 42.0954

6.0619	 42.1029

6.0539	 42.1104

6.0459	 42.1179

6.0378	 42.1254

6.0298	 42.1329

6.0218	 42.1404

6.0138	 42.1479

6.0058	 42.1554

5.9977	 42.1629

5.9897	 42.1704

5.9817	 42.1779

5.9737	 42.1854

5.9656	 42.1928

5.9576	 42.2003

5.9496	 42.2078

5.9416	 42.2153

5.9335	 42.2228

5.9255	 42.2303

5.9175	 42.2378

5.9094	 42.2453

5.9014	 42.2528

5.8934	 42.2603

5.8854	 42.2678

5.8773	 42.2753

5.8693	 42.2828

5.8613	 42.2903

5.8532	 42.2978

5.8452	 42.3053

5.8372	 42.3127

5.8322	 42.3164

5.8236	 42.3233

5.8150	 42.3301

5.8064	 42.3370

5.7978	 42.3438

5.7892	 42.3507

5.7806	 42.3575

5.7720	 42.3644

5.7634	 42.3712

5.7548	 42.3780

5.7461	 42.3849

5.7375	 42.3917

5.7289	 42.3986

5.7203	 42.4054

5.7117	 42.4123

5.7031	 42.4191

5.6945	 42.4260

5.6859	 42.4328

5.6773	 42.4397

5.6687	 42.4465

5.6601	 42.4534

5.6515	 42.4602

5.6429	 42.4671

5.6343	 42.4739

5.6256	 42.4808

5.6170	 42.4876

5.6084	 42.4944

5.5998	 42.5013

5.5912	 42.5081

5.5826	 42.5150

5.5740	 42.5218

5.5654	 42.5287

5.5568	 42.5355

5.5482	 42.5424

5.5396	 42.5492

5.5310	 42.5561

5.5224	 42.5629

5.5138	 42.5698

5.5052	 42.5766

5.4966	 42.5835

5.4893	 42.5928

5.4797	 42.5994

5.4701	 42.6061

5.4605	 42.6128

5.4509	 42.6195

5.4413	 42.6262

5.4317	 42.6329

5.4221	 42.6396

5.4126	 42.6463

5.4030	 42.6530

5.3934	 42.6597

5.3838	 42.6664

5.3742	 42.6731

5.3646	 42.6797

5.3551	 42.6864

5.3455	 42.6931

5.3359	 42.6998

5.3263	 42.7065

5.3167	 42.7132

5.3072	 42.7199

5.2976	 42.7266

5.2880	 42.7333

5.2784	 42.7400

5.2689	 42.7467

5.2593	 42.7533

5.2497	 42.7600

5.2402	 42.7667

5.2306	 42.7734

5.2210	 42.7801

5.2115	 42.7868

5.2019	 42.7935

5.1923	 42.8002

5.1828	 42.8069

5.1732	 42.8136

5.1636	 42.8203

5.1541	 42.8269

5.1445	 42.8336

5.1350	 42.8403

5.1254	 42.8470

5.1158	 42.8537

5.1167	 42.8729

5.1066	 42.8787

5.0966	 42.8845

5.0866	 42.8904

5.0765	 42.8962

5.0665	 42.9021

5.0565	 42.9079

5.0464	 42.9137

5.0364	 42.9196

5.0263	 42.9254

5.0163	 42.9313

5.0063	 42.9371

4.9962	 42.9429

4.9862	 42.9488

4.9761	 42.9546

4.9661	 42.9605

4.9560	 42.9663

4.9460	 42.9721

4.9359	 42.9780

4.9259	 42.9838

4.9158	 42.9897

4.9058	 42.9955

4.8957	 43.0013

4.8857	 43.0072

4.8756	 43.0130

4.8656	 43.0189

4.8555	 43.0247

4.8455	 43.0305

4.8354	 43.0364

4.8253	 43.0422

4.8153	 43.0481

4.8052	 43.0539

4.7952	 43.0597

4.7851	 43.0656

4.7750	 43.0714

4.7650	 43.0773

4.7549	 43.0831

4.7448	 43.0889

4.7348	 43.0948

4.7247	 43.1006

4.7083	 43.1205

4.6982	 43.1286

4.6881	 43.1367

4.6781	 43.1448

4.6680	 43.1529

4.6579	 43.1609

4.6479	 43.1690

4.6378	 43.1771

4.6277	 43.1852

4.6177	 43.1933

4.6076	 43.2014

4.5975	 43.2095

4.5875	 43.2175

4.5774	 43.2256

4.5673	 43.2337

4.5572	 43.2418

4.5472	 43.2499

4.5371	 43.2580

4.5270	 43.2660

4.5169	 43.2741

4.5068	 43.2822

4.4968	 43.2903

4.4867	 43.2984

4.4766	 43.3065

4.4665	 43.3146

4.4564	 43.3226

4.4463	 43.3307

4.4363	 43.3388

4.4262	 43.3469

4.4161	 43.3550

4.4060	 43.3631

4.3959	 43.3712

4.3858	 43.3792

4.3757	 43.3873

4.3656	 43.3954

4.3555	 43.4035

4.3454	 43.4116

4.3353	 43.4197

4.3252	 43.4278

4.3151	 43.4358

4.2387	 43.4405

4.2273	 43.4474

4.2160	 43.4543

4.2046	 43.4611

4.1932	 43.4680

4.1819	 43.4749

4.1705	 43.4817

4.1591	 43.4886

4.1477	 43.4955

4.1364	 43.5023

4.1250	 43.5092

4.1136	 43.5161

4.1023	 43.5229

4.0909	 43.5298

4.0795	 43.5367

4.0681	 43.5435

4.0568	 43.5504

4.0454	 43.5573

4.0340	 43.5641

4.0227	 43.5710

4.0113	 43.5779

3.9999	 43.5847

3.9885	 43.5916

3.9772	 43.5985

3.9658	 43.6053

3.9544	 43.6122

3.9431	 43.6191

3.9317	 43.6259

3.9203	 43.6328

3.9089	 43.6397

3.8976	 43.6465

3.8862	 43.6534

3.8748	 43.6603

3.8634	 43.6671

3.8521	 43.6740

3.8474	 43.6859

3.8352	 43.6927

3.8229	 43.6995

3.8107	 43.7062

3.7985	 43.7130

3.7863	 43.7197

3.7741	 43.7265

3.7619	 43.7332

3.7496	 43.7400

3.7374	 43.7467

3.7252	 43.7535

3.7130	 43.7602

3.7008	 43.7670

3.6886	 43.7737

3.6764	 43.7805

3.6641	 43.7873

3.6519	 43.7940

3.6397	 43.8008

3.6275	 43.8075

3.6153	 43.8143

3.6031	 43.8210

3.5909	 43.8278

3.5787	 43.8345

3.5665	 43.8413

3.5543	 43.8480

3.5421	 43.8548

3.5299	 43.8616

3.5177	 43.8683

3.5055	 43.8751

3.4933	 43.8818

3.4811	 43.8886

3.4689	 43.8953

3.4567	 43.9021

3.4445	 43.9088

3.4323	 43.9156

3.4201	 43.9223

3.4079	 43.9291

3.3957	 43.9358

3.3835	 43.9426

3.3713	 43.9494

3.3482	 43.9523

3.3357	 43.9596

3.3232	 43.9669

3.3107	 43.9742

3.2983	 43.9814

3.2858	 43.9887

3.2733	 43.9960

3.2609	 44.0033

3.2484	 44.0106

3.2359	 44.0178

3.2235	 44.0251

3.2110	 44.0324

3.1985	 44.0397

3.1861	 44.0470

3.1736	 44.0543

3.1612	 44.0615

3.1487	 44.0688

3.1363	 44.0761

3.1238	 44.0834

3.1114	 44.0907

3.0989	 44.0979

3.0865	 44.1052

3.0740	 44.1125

3.0616	 44.1198

3.0491	 44.1271

3.0367	 44.1343

3.0243	 44.1416

3.0118	 44.1489

2.9994	 44.1562

2.9870	 44.1635

2.9745	 44.1707

2.9621	 44.1780

2.9497	 44.1853

2.9372	 44.1926

2.9248	 44.1999

2.9124	 44.2071

2.8999	 44.2144

2.8875	 44.2217

2.8666	 44.2414

2.8535	 44.2477

2.8404	 44.2541

2.8274	 44.2604

2.8143	 44.2668

2.8012	 44.2731

2.7881	 44.2795

2.7751	 44.2858

2.7620	 44.2922

2.7489	 44.2985

2.7358	 44.3049

2.7228	 44.3112

2.7097	 44.3176

2.6966	 44.3239

2.6835	 44.3303

2.6704	 44.3367

2.6574	 44.3430

2.6443	 44.3494

2.6312	 44.3557

2.6181	 44.3621

2.6050	 44.3684

2.5919	 44.3748

2.5789	 44.3811

2.5658	 44.3875

2.5527	 44.3938

2.5396	 44.4002

2.5265	 44.4065

2.5134	 44.4129

2.5003	 44.4193

2.4873	 44.4256

2.4742	 44.4320

2.4611	 44.4383

2.4480	 44.4447

2.4349	 44.4510

2.4218	 44.4574

2.4087	 44.4637

2.3956	 44.4701

2.3825	 44.4764

2.3694	 44.4828

2.3563	 44.4891

2.3432	 44.5046

2.3294	 44.5115

2.3156	 44.5183

2.3018	 44.5251

2.2880	 44.5320

2.2742	 44.5388

2.2605	 44.5456

2.2467	 44.5525

2.2329	 44.5593

2.2191	 44.5662

2.2053	 44.5730

2.1915	 44.5798

2.1777	 44.5867

2.1640	 44.5935

2.1502	 44.6003

2.1364	 44.6072

2.1226	 44.6140

2.1088	 44.6208

2.0950	 44.6277

2.0813	 44.6345

2.0675	 44.6414

2.0537	 44.6482

2.0399	 44.6550

2.0261	 44.6619

2.0124	 44.6687

1.9986	 44.6755

1.9848	 44.6824

1.9710	 44.6892

1.9573	 44.6960

1.9435	 44.7029

1.9297	 44.7097

1.9159	 44.7166

1.9022	 44.7234

1.8884	 44.7302

1.8746	 44.7371

1.8608	 44.7439

1.8471	 44.7507

1.8333	 44.7576

1.8195	 44.7644

1.8057	 44.7712

1.7938	 44.7722

1.7799	 44.7793

1.7661	 44.7863

1.7522	 44.7934

1.7384	 44.8004

1.7245	 44.8074

1.7107	 44.8145

1.6969	 44.8215

1.6830	 44.8285

1.6692	 44.8356

1.6553	 44.8426

1.6415	 44.8497

1.6276	 44.8567

1.6138	 44.8637

1.5999	 44.8708

1.5861	 44.8778

1.5722	 44.8848

1.5584	 44.8919

1.5445	 44.8989

1.5307	 44.9059

1.5168	 44.9130

1.5030	 44.9200

1.4891	 44.9271

1.4753	 44.9341

1.4614	 44.9411

1.4476	 44.9482

1.4337	 44.9552

1.4199	 44.9622

1.4060	 44.9693

1.3922	 44.9763

1.3783	 44.9834

1.3645	 44.9904

1.3506	 44.9974

1.3368	 45.0045

1.3229	 45.0115

1.3090	 45.0185

1.2952	 45.0256

1.2813	 45.0326

1.2675	 45.0396

1.2536	 45.0467

1.2375	 45.0580

1.2221	 45.0648

1.2068	 45.0717

1.1915	 45.0785

1.1761	 45.0853

1.1608	 45.0922

1.1454	 45.0990

1.1301	 45.1058

1.1147	 45.1127

1.0994	 45.1195

1.0841	 45.1263

1.0687	 45.1331

1.0534	 45.1400

1.0380	 45.1468

1.0227	 45.1536

1.0073	 45.1605

0.9920	 45.1673

0.9767	 45.1741

0.9613	 45.1810

0.9460	 45.1878

0.9306	 45.1946

0.9153	 45.2014

0.8999	 45.2083

0.8846	 45.2151

0.8693	 45.2219

0.8539	 45.2288

0.8386	 45.2356

0.8232	 45.2424

0.8079	 45.2493

0.7925	 45.2561

0.7772	 45.2629

0.7619	 45.2697

0.7465	 45.2766

0.7312	 45.2834

0.7158	 45.2902

0.7005	 45.2971

0.6851	 45.3039

0.6698	 45.3107

0.6545	 45.3176

0.6391	 45.3244

0.6197	 45.3339

0.6049	 45.3408

0.5901	 45.3477

0.5753	 45.3546

0.5606	 45.3615

0.5458	 45.3684

0.5310	 45.3753

0.5162	 45.3821

0.5014	 45.3890

0.4866	 45.3959

0.4719	 45.4028

0.4571	 45.4097

0.4423	 45.4166

0.4275	 45.4235

0.4127	 45.4304

0.3979	 45.4372

0.3831	 45.4441

0.3684	 45.4510

0.3536	 45.4579

0.3388	 45.4648

0.3240	 45.4717

0.3092	 45.4786

0.2944	 45.4855

0.2796	 45.4923

0.2648	 45.4992

0.2501	 45.5061

0.2353	 45.5130

0.2205	 45.5199

0.2057	 45.5268

0.1909	 45.5337

0.1761	 45.5406

0.1613	 45.5474

0.1465	 45.5543

0.1317	 45.5612

0.1169	 45.5681

0.1021	 45.5750

0.0873	 45.5819

0.0725	 45.5888

0.0577	 45.5957

0.0429	 45.6025

